feature_id,canonical_token,valid_contexts,evaluated_contexts,total_contexts,passed,failure_reason
10524,,0,24,45,0,insufficient matching contexts
10525,,0,0,41,0,only 41 contexts
10526,,0,0,42,0,only 42 contexts
10527,,0,0,42,0,only 42 contexts
10528,,0,0,33,0,only 33 contexts
10529,,0,24,45,0,insufficient matching contexts
10531,men,5,24,45,0,insufficient matching contexts
10530,ministers,1,24,45,0,insufficient matching contexts
10532,,0,24,45,0,insufficient matching contexts
10533,of,16,24,45,0,insufficient matching contexts
10534,,0,0,41,0,only 41 contexts
10535,to,1,24,45,0,insufficient matching contexts
10536,,0,0,42,0,only 42 contexts
10538,,0,0,43,0,only 43 contexts
10539,role,2,24,45,0,insufficient matching contexts
10540,o,24,24,45,1,
10537,p,18,24,45,0,insufficient matching contexts
10541,well,2,24,45,0,insufficient matching contexts
10542,,0,24,45,0,insufficient matching contexts
10543,path,12,24,45,0,insufficient matching contexts
10544,the,23,24,45,1,
10545,a,13,24,45,0,insufficient matching contexts
10546,bait,4,24,45,0,insufficient matching contexts
10548,panel,2,24,45,0,insufficient matching contexts
10549,,0,0,41,0,only 41 contexts
10550,wales,3,24,45,0,insufficient matching contexts
10551,,0,24,45,0,insufficient matching contexts
10547,,0,24,45,0,insufficient matching contexts
10552,,0,24,45,0,insufficient matching contexts
10553,protected,8,24,45,0,insufficient matching contexts
10555,room,2,24,45,0,insufficient matching contexts
10554,be,24,24,45,1,
10556,purpose,4,24,45,0,insufficient matching contexts
10557,napoleon,1,24,45,0,insufficient matching contexts
10558,,0,0,44,0,only 44 contexts
10559,structure,1,24,45,0,insufficient matching contexts
10560,mg,1,24,45,0,insufficient matching contexts
10561,,0,0,41,0,only 41 contexts
10562,latest,3,24,45,0,insufficient matching contexts
10563,,0,0,34,0,only 34 contexts
10564,,0,0,37,0,only 37 contexts
10568,,0,0,44,0,only 44 contexts
10567,,0,24,45,0,insufficient matching contexts
10566,,0,24,45,0,insufficient matching contexts
10565,as,24,24,45,1,
10569,poles,8,24,45,0,insufficient matching contexts
10570,mage,1,24,45,0,insufficient matching contexts
10571,christ,24,24,45,1,
10572,management,2,24,45,0,insufficient matching contexts
10577,radio,1,24,45,0,insufficient matching contexts
10574,to,24,24,45,1,
10576,cellular,1,24,45,0,insufficient matching contexts
10573,interest,8,24,45,0,insufficient matching contexts
10575,e,5,24,45,0,insufficient matching contexts
10578,more,24,24,45,1,
10579,images,16,24,45,0,insufficient matching contexts
10580,,0,24,45,0,insufficient matching contexts
10582,,0,24,45,0,insufficient matching contexts
10581,,0,24,45,0,insufficient matching contexts
10584,,0,0,44,0,only 44 contexts
10583,th,2,24,45,0,insufficient matching contexts
10585,episode,18,24,45,0,insufficient matching contexts
10586,,0,24,45,0,insufficient matching contexts
10587,nit,8,24,45,0,insufficient matching contexts
10588,mid,24,24,45,1,
10589,,0,0,44,0,only 44 contexts
10590,,0,24,45,0,insufficient matching contexts
10591,,0,0,31,0,only 31 contexts
10592,,0,24,45,0,insufficient matching contexts
10593,,0,0,43,0,only 43 contexts
10596,,0,0,36,0,only 36 contexts
10595,,0,0,42,0,only 42 contexts
10594,path,13,24,45,0,insufficient matching contexts
10597,,0,0,42,0,only 42 contexts
10598,are,2,24,45,0,insufficient matching contexts
10599,,0,0,42,0,only 42 contexts
10601,,0,24,45,0,insufficient matching contexts
10600,,0,24,45,0,insufficient matching contexts
10603,you,18,24,45,0,insufficient matching contexts
10604,order,24,24,45,1,
10602,potential,24,24,45,1,
10605,,0,0,43,0,only 43 contexts
10606,,0,0,44,0,only 44 contexts
10607,,0,24,45,0,insufficient matching contexts
10608,line,4,24,45,0,insufficient matching contexts
10609,,0,24,45,0,insufficient matching contexts
10611,list,14,24,45,0,insufficient matching contexts
10612,,0,0,32,0,only 32 contexts
10613,,0,0,43,0,only 43 contexts
10614,,0,24,45,0,insufficient matching contexts
10610,,0,0,44,0,only 44 contexts
10615,,0,0,41,0,only 41 contexts
10616,iraq,6,24,45,0,insufficient matching contexts
10617,a,24,24,45,1,
10618,,0,0,40,0,only 40 contexts
10619,leq,6,24,45,0,insufficient matching contexts
10620,step,1,24,45,0,insufficient matching contexts
10621,gary,6,24,45,0,insufficient matching contexts
10622,cumberland,2,24,45,0,insufficient matching contexts
10623,brid,2,24,45,0,insufficient matching contexts
10624,center,2,24,45,0,insufficient matching contexts
10625,,0,0,43,0,only 43 contexts
10626,,0,0,44,0,only 44 contexts
10627,organisation,1,24,45,0,insufficient matching contexts
10628,az,2,24,45,0,insufficient matching contexts
10629,phi,2,24,45,0,insufficient matching contexts
10630,,0,0,43,0,only 43 contexts
10631,http,24,24,45,1,
10633,,0,0,44,0,only 44 contexts
10632,species,1,24,45,0,insufficient matching contexts
10634,porosity,3,24,45,0,insufficient matching contexts
10635,currently,1,24,45,0,insufficient matching contexts
10636,rod,24,24,45,1,
10639,identified,11,24,45,0,insufficient matching contexts
10638,mandate,16,24,45,0,insufficient matching contexts
10637,symbol,1,24,45,0,insufficient matching contexts
10641,place,3,24,45,0,insufficient matching contexts
10640,,0,24,45,0,insufficient matching contexts
10643,,0,0,39,0,only 39 contexts
10642,,0,24,45,0,insufficient matching contexts
10644,wanted,3,24,45,0,insufficient matching contexts
10645,,0,24,45,0,insufficient matching contexts
10646,,0,0,43,0,only 43 contexts
10647,just,2,24,45,0,insufficient matching contexts
10649,,0,24,45,0,insufficient matching contexts
10648,could,6,24,45,0,insufficient matching contexts
10650,are,6,24,45,0,insufficient matching contexts
10651,watershed,3,24,45,0,insufficient matching contexts
10652,hazi,4,24,45,0,insufficient matching contexts
10653,contains,3,24,45,0,insufficient matching contexts
10654,,0,0,44,0,only 44 contexts
10655,,0,0,42,0,only 42 contexts
10656,witness,22,24,45,1,
10657,th,5,24,45,0,insufficient matching contexts
10658,house,21,24,45,0,insufficient matching contexts
10659,,0,24,45,0,insufficient matching contexts
10660,,0,0,40,0,only 40 contexts
10661,,0,0,36,0,only 36 contexts
10662,vision,4,24,45,0,insufficient matching contexts
10663,vector,1,24,45,0,insufficient matching contexts
10664,to,6,24,45,0,insufficient matching contexts
10665,client,8,24,45,0,insufficient matching contexts
10666,ing,3,24,45,0,insufficient matching contexts
10668,,0,0,42,0,only 42 contexts
10667,,0,0,43,0,only 43 contexts
10669,,0,24,45,0,insufficient matching contexts
10672,scoring,5,24,45,0,insufficient matching contexts
10671,see,3,24,45,0,insufficient matching contexts
10673,,0,0,38,0,only 38 contexts
10670,immobile,1,24,45,0,insufficient matching contexts
10674,,0,0,41,0,only 41 contexts
10675,,0,24,45,0,insufficient matching contexts
10676,,0,24,45,0,insufficient matching contexts
10677,,0,24,45,0,insufficient matching contexts
10678,,0,0,32,0,only 32 contexts
10679,amount,1,24,45,0,insufficient matching contexts
10680,and,23,24,45,1,
10681,,0,0,44,0,only 44 contexts
10682,,0,0,41,0,only 41 contexts
10683,not,12,24,45,0,insufficient matching contexts
10684,,0,24,45,0,insufficient matching contexts
10685,ini,3,24,45,0,insufficient matching contexts
10686,time,1,24,45,0,insufficient matching contexts
10687,,0,0,40,0,only 40 contexts
10688,creating,2,24,45,0,insufficient matching contexts
10689,,0,24,45,0,insufficient matching contexts
10692,,0,24,45,0,insufficient matching contexts
10691,izes,1,24,45,0,insufficient matching contexts
10690,,0,0,43,0,only 43 contexts
10693,by,24,24,45,1,
10694,sour,1,24,45,0,insufficient matching contexts
10695,,0,24,45,0,insufficient matching contexts
10696,are,1,24,45,0,insufficient matching contexts
10697,,0,0,43,0,only 43 contexts
10698,,0,0,43,0,only 43 contexts
10699,at,1,24,45,0,insufficient matching contexts
10700,,0,24,45,0,insufficient matching contexts
10701,,0,24,45,0,insufficient matching contexts
10703,,0,24,45,0,insufficient matching contexts
10702,has,1,24,45,0,insufficient matching contexts
10704,,0,24,45,0,insufficient matching contexts
10705,leftarrow,14,24,45,0,insufficient matching contexts
10707,,0,0,44,0,only 44 contexts
10706,,0,0,42,0,only 42 contexts
10708,,0,24,45,0,insufficient matching contexts
10709,,0,0,43,0,only 43 contexts
10710,dimitri,2,24,45,0,insufficient matching contexts
10711,institutions,1,24,45,0,insufficient matching contexts
10712,,0,0,44,0,only 44 contexts
10713,,0,24,45,0,insufficient matching contexts
10715,,0,24,45,0,insufficient matching contexts
10714,,0,0,36,0,only 36 contexts
10717,,0,24,45,0,insufficient matching contexts
10718,,0,24,45,0,insufficient matching contexts
10719,time,2,24,45,0,insufficient matching contexts
10720,,0,0,44,0,only 44 contexts
10721,maiden,1,24,45,0,insufficient matching contexts
10722,pl,24,24,45,1,
10724,di,1,24,45,0,insufficient matching contexts
10723,m,4,24,45,0,insufficient matching contexts
10716,,0,0,42,0,only 42 contexts
10725,tuple,9,24,45,0,insufficient matching contexts
10726,dc,4,24,45,0,insufficient matching contexts
10727,uicontrol,1,24,45,0,insufficient matching contexts
10728,plateau,1,24,45,0,insufficient matching contexts
10729,,0,24,45,0,insufficient matching contexts
10730,,0,0,44,0,only 44 contexts
10731,electron,4,24,45,0,insufficient matching contexts
10732,,0,0,40,0,only 40 contexts
10734,,0,0,44,0,only 44 contexts
10735,rights,1,24,45,0,insufficient matching contexts
10733,,0,24,45,0,insufficient matching contexts
10736,,0,24,45,0,insufficient matching contexts
10737,,0,0,42,0,only 42 contexts
10738,report,2,24,45,0,insufficient matching contexts
10739,production,6,24,45,0,insufficient matching contexts
10740,ison,2,24,45,0,insufficient matching contexts
10743,by,1,24,45,0,insufficient matching contexts
10741,,0,0,41,0,only 41 contexts
10744,result,3,24,45,0,insufficient matching contexts
10742,,0,0,37,0,only 37 contexts
10745,,0,0,44,0,only 44 contexts
10746,z,10,24,45,0,insufficient matching contexts
10748,,0,0,44,0,only 44 contexts
10747,center,24,24,45,1,
10749,from,6,24,45,0,insufficient matching contexts
10750,number,12,24,45,0,insufficient matching contexts
10751,often,23,24,45,1,
10752,,0,0,42,0,only 42 contexts
10753,,0,24,45,0,insufficient matching contexts
10754,,0,0,44,0,only 44 contexts
10755,,0,0,44,0,only 44 contexts
10756,s,1,24,45,0,insufficient matching contexts
10758,reduce,12,24,45,0,insufficient matching contexts
10757,,0,0,42,0,only 42 contexts
10759,,0,0,41,0,only 41 contexts
10760,then,2,24,45,0,insufficient matching contexts
10761,,0,24,45,0,insufficient matching contexts
10762,version,3,24,45,0,insufficient matching contexts
10763,,0,0,42,0,only 42 contexts
10764,x,1,24,45,0,insufficient matching contexts
10765,flavour,3,24,45,0,insufficient matching contexts
10766,,0,0,38,0,only 38 contexts
10767,te,2,24,45,0,insufficient matching contexts
10769,eg,10,24,45,0,insufficient matching contexts
10768,varepsilon,2,24,45,0,insufficient matching contexts
10771,chatted,6,24,45,0,insufficient matching contexts
10770,supported,9,24,45,0,insufficient matching contexts
10772,,0,0,42,0,only 42 contexts
10774,really,20,24,45,0,insufficient matching contexts
10773,,0,0,43,0,only 43 contexts
10775,,0,24,45,0,insufficient matching contexts
10776,,0,24,45,0,insufficient matching contexts
10777,,0,24,45,0,insufficient matching contexts
10778,,0,0,33,0,only 33 contexts
10779,,0,0,44,0,only 44 contexts
10780,paper,10,24,45,0,insufficient matching contexts
10781,,0,0,42,0,only 42 contexts
10782,,0,24,45,0,insufficient matching contexts
10783,leg,21,24,45,0,insufficient matching contexts
10784,entry,5,24,45,0,insufficient matching contexts
10785,,0,0,42,0,only 42 contexts
10786,,0,0,43,0,only 43 contexts
10787,dried,1,24,45,0,insufficient matching contexts
10788,,0,24,45,0,insufficient matching contexts
10789,underline,24,24,45,1,
10790,suffices,1,24,45,0,insufficient matching contexts
10791,troy,10,24,45,0,insufficient matching contexts
10793,,0,0,38,0,only 38 contexts
10794,b,2,24,45,0,insufficient matching contexts
10792,,0,0,39,0,only 39 contexts
10795,affiliate,21,24,45,0,insufficient matching contexts
10796,,0,24,45,0,insufficient matching contexts
10797,volume,10,24,45,0,insufficient matching contexts
10798,literature,3,24,45,0,insufficient matching contexts
10799,agriculture,13,24,45,0,insufficient matching contexts
10800,page,1,24,45,0,insufficient matching contexts
10802,z,1,24,45,0,insufficient matching contexts
10803,choice,23,24,45,1,
10804,,0,24,45,0,insufficient matching contexts
10805,,0,24,45,0,insufficient matching contexts
10801,,0,24,45,0,insufficient matching contexts
10807,,0,24,45,0,insufficient matching contexts
10806,,0,0,44,0,only 44 contexts
10808,ning,2,24,45,0,insufficient matching contexts
10809,now,1,24,45,0,insufficient matching contexts
10810,,0,0,33,0,only 33 contexts
10811,,0,0,43,0,only 43 contexts
10812,sad,24,24,45,1,
10813,,0,0,32,0,only 32 contexts
10814,itself,1,24,45,0,insufficient matching contexts
10816,,0,24,45,0,insufficient matching contexts
10815,conduct,1,24,45,0,insufficient matching contexts
10817,testified,4,24,45,0,insufficient matching contexts
10818,sanctions,24,24,45,1,
10819,,0,0,44,0,only 44 contexts
10820,,0,0,42,0,only 42 contexts
10821,plaintiff,24,24,45,1,
10822,textcolor,10,24,45,0,insufficient matching contexts
10823,,0,0,44,0,only 44 contexts
10825,cwe,3,24,45,0,insufficient matching contexts
10824,,0,0,43,0,only 43 contexts
10826,ley,2,24,45,0,insufficient matching contexts
10828,,0,0,36,0,only 36 contexts
10827,quest,1,24,45,0,insufficient matching contexts
10829,,0,0,42,0,only 42 contexts
10830,h,1,24,45,0,insufficient matching contexts
10831,,0,0,40,0,only 40 contexts
10832,,0,0,43,0,only 43 contexts
10834,,0,0,38,0,only 38 contexts
10833,author,3,24,45,0,insufficient matching contexts
10836,,0,24,45,0,insufficient matching contexts
10835,strptime,2,24,45,0,insufficient matching contexts
10837,curiam,6,24,45,0,insufficient matching contexts
10838,kur,2,24,45,0,insufficient matching contexts
10839,,0,24,45,0,insufficient matching contexts
10840,and,16,24,45,0,insufficient matching contexts
10841,b,3,24,45,0,insufficient matching contexts
10842,serializedname,3,24,45,0,insufficient matching contexts
10843,government,4,24,45,0,insufficient matching contexts
10844,our,2,24,45,0,insufficient matching contexts
10845,,0,0,33,0,only 33 contexts
10846,fraud,24,24,45,1,
10847,,0,24,45,0,insufficient matching contexts
10848,,0,24,45,0,insufficient matching contexts
10849,study,3,24,45,0,insufficient matching contexts
10850,,0,0,44,0,only 44 contexts
10851,,0,24,45,0,insufficient matching contexts
10852,,0,0,41,0,only 41 contexts
10854,ibly,3,24,45,0,insufficient matching contexts
10855,liang,14,24,45,0,insufficient matching contexts
10853,relevant,2,24,45,0,insufficient matching contexts
10856,it,4,24,45,0,insufficient matching contexts
10857,speak,17,24,45,0,insufficient matching contexts
10858,,0,0,43,0,only 43 contexts
10859,parent,7,24,45,0,insufficient matching contexts
10860,,0,0,39,0,only 39 contexts
10863,,0,24,45,0,insufficient matching contexts
10861,ari,11,24,45,0,insufficient matching contexts
10862,,0,0,40,0,only 40 contexts
10864,the,6,24,45,0,insufficient matching contexts
10865,january,1,24,45,0,insufficient matching contexts
10866,,0,24,45,0,insufficient matching contexts
10867,,0,24,45,0,insufficient matching contexts
10868,conventional,1,24,45,0,insufficient matching contexts
10869,experimentally,1,24,45,0,insufficient matching contexts
10870,goal,19,24,45,0,insufficient matching contexts
10871,,0,0,39,0,only 39 contexts
10873,provided,1,24,45,0,insufficient matching contexts
10872,as,24,24,45,1,
10874,,0,0,35,0,only 35 contexts
10875,,0,0,44,0,only 44 contexts
10876,,0,0,44,0,only 44 contexts
10877,i,1,24,45,0,insufficient matching contexts
10878,welch,1,24,45,0,insufficient matching contexts
10879,aussie,1,24,45,0,insufficient matching contexts
10880,kansas,8,24,45,0,insufficient matching contexts
10881,introduction,22,24,45,1,
10883,,0,0,42,0,only 42 contexts
